date,source_id,cost
12/3/14,PA0678,9734
8/7/14,PA0308,5848
1/26/14,PA0482,6634
8/9/14,PA0843,8144
3/21/14,PA0751,3816
7/7/14,PA0411,8955
10/18/14,PA0672,3848
8/15/14,PA0168,2812
4/17/14,PA0527,2057
3/17/14,PA0338,142
12/29/14,PA0354,8178
9/7/14,PA0552,1369
4/3/14,PA0470,7671
5/10/14,PA0607,8702
8/11/14,PA0751,7101
2/24/14,PA0752,NA
4/3/14,PA0527,5934
11/18/14,PA0696,9385
4/15/14,PA0168,4104
1/6/14,PA0543,9216
3/22/14,PA0174,2263
10/15/14,PA0577,1777
12/1/14,PA0808,2784
9/4/14,PA0411,605
5/24/14,PA0745,1281
1/27/14,PA0552,2002
7/24/14,PA0900,NA
3/17/14,PA0394,7596
4/29/14,PA0672,4496
9/7/14,PA0843,6913
7/16/14,PA0873,8351
6/17/14,PA0352,2272
7/28/14,PA0952,3876
10/5/14,PA0859,8374
12/22/14,PA0619,5751
10/28/14,PA0543,1939
8/16/14,PA0338,2826
6/16/14,PA0057,8834
5/6/14,PA0057,7368
1/5/14,PA0527,7418
9/16/14,PA0126,289
11/12/14,PA0732,5377
5/26/14,PA0923,131
11/12/14,PA0394,5577
1/19/14,PA0808,8951
8/9/14,PA0552,515
11/7/14,PA0923,4310
10/18/14,PA0270,3413
1/12/14,PA0470,3026
4/18/14,PA0338,6381
5/15/14,PA0607,9826
1/21/14,PA0552,801
9/6/14,PA0057,6302
1/27/14,PA0057,8326
2/20/14,PA0394,9325
3/26/14,PA0678,2578
7/11/14,PA0672,NA
8/26/14,PA0467,6818
2/6/14,PA0293,662
11/22/14,PA0126,512
2/5/14,PA0527,7578
3/11/14,PA0202,165
8/12/14,PA0411,7458
10/31/14,PA0900,8612
11/14/14,PA0843,7096
1/7/14,PA0619,1898
8/5/14,PA0202,6587
9/22/14,PA0607,3432
3/12/14,PA0659,3616
7/14/14,PA0552,7378
6/24/14,PA0659,2854
7/30/14,PA0923,6005
2/20/14,PA0678,606
5/4/14,PA0552,3627
4/17/14,PA0607,3609
4/28/14,PA0923,3527
6/2/14,PA0474,7599
7/13/14,PA0952,5784
9/19/14,PA0318,5126
10/23/14,PA0752,1976
1/14/14,PA0678,4265
5/4/14,PA0470,3996
6/13/14,PA0672,8462
12/8/14,PA0659,1956
11/28/14,PA0751,9778
1/24/14,PA0318,7031
2/27/14,PA0467,2929
9/14/14,PA0338,7597
2/4/14,PA0198,3721
10/26/14,PA0830,2596
1/10/14,PA0467,8249
6/26/14,PA0873,4611
12/14/14,PA0467,4155
11/2/14,PA0973,1219
12/9/14,PA0338,8085
11/19/14,PA0168,2839
9/21/14,PA0552,9390
2/7/14,PA0543,8736
4/6/14,PA0577,8191
6/12/14,PA0202,9702
12/12/14,PA0543,7528
3/26/14,PA0470,5228
11/21/14,PA0873,5212
3/27/14,PA0169,9903
4/15/14,PA0973,687
7/30/14,PA0543,7008
10/12/14,PA0543,7256
10/23/14,PA0527,1427
2/20/14,PA0752,1467
6/12/14,PA0482,2941
7/19/14,PA0482,7350
10/12/14,PA0277,7286
10/10/14,PA0873,7728
10/26/14,PA0792,8964
2/10/14,PA0198,3951
9/6/14,PA0678,9394
8/1/14,PA0394,536
10/16/14,PA0752,8256
5/25/14,PA0577,5236
8/16/14,PA0792,9410
12/14/14,PA0619,2027
7/10/14,PA0859,6296
4/22/14,PA0293,NA
12/19/14,PA0752,7610
7/11/14,PA0354,7079
12/11/14,PA0900,7427
6/28/14,PA0830,3143
7/24/14,PA0338,2255
4/20/14,PA0672,7024
9/7/14,PA0168,3320
1/26/14,PA0526,9070
6/20/14,PA0467,4721
5/27/14,PA0843,475
4/16/14,PA0607,2068
4/24/14,PA0202,7571
1/14/14,PA0526,1707
8/5/14,PA0873,6589
1/2/14,PA0808,4693
10/10/14,PA0308,7541
1/25/14,PA0830,3153
10/13/14,PA0394,5483
6/27/14,PA0859,2144
12/2/14,PA0659,6361
3/23/14,PA0202,1975
9/7/14,PA0270,2368
7/9/14,PA0672,4285
3/28/14,PA0859,4120
3/17/14,PA0873,6737
7/8/14,PA0952,2946
6/7/14,PA0482,299
2/26/14,PA0352,2037
4/11/14,PA0745,8590
5/1/14,PA0258,2667
10/20/14,PA0552,2294
6/6/14,PA0174,5549
10/6/14,PA0270,6092
1/27/14,PA0527,3808
3/16/14,PA0672,9083
7/7/14,PA0198,1404
1/23/14,PA0751,8062
9/13/14,PA0174,5669
4/17/14,PA0526,4198
8/4/14,PA0198,3292
2/16/14,PA0659,6009
1/26/14,PA0808,6039
4/13/14,PA0952,7972
6/3/14,PA0394,857
8/12/14,PA0169,7185
6/17/14,PA0308,6652
11/1/14,PA0057,6685
3/27/14,PA0270,5474
8/5/14,PA0752,386
5/16/14,PA0202,1928
11/19/14,PA0543,4851
1/12/14,PA0474,8637
8/14/14,PA0527,577
6/7/14,PA0470,2777
11/30/14,PA0368,4182
2/3/14,PA0527,6262
7/16/14,PA0258,6214
4/4/14,PA0338,4188
5/25/14,PA0277,3633
12/26/14,PA0527,3943
2/3/14,PA0270,1055
4/21/14,PA0792,8994
3/27/14,PA0534,5691
10/7/14,PA0174,8652
10/19/14,PA0482,4275
11/23/14,PA0411,2226
10/17/14,PA0308,NA
4/5/14,PA0678,8027
9/22/14,PA0308,7159
10/9/14,PA0958,5087
2/11/14,PA0174,3066
9/20/14,PA0843,6906
2/28/14,PA0973,276
9/20/14,PA0174,2507
6/1/14,PA0174,5556
3/31/14,PA0792,2602
8/23/14,PA0126,8044
4/6/14,PA0308,5673
4/18/14,PA0293,2958
12/11/14,PA0470,5544
8/17/14,PA0534,3036
5/23/14,PA0619,4203
6/27/14,PA0543,5270
4/20/14,PA0745,7817
10/15/14,PA0308,4726
1/28/14,PA0526,6109
9/25/14,PA0174,6207
11/9/14,PA0394,3578
6/13/14,PA0169,6489
6/16/14,PA0659,6527
1/6/14,PA0174,2253
12/24/14,PA0126,1254
1/20/14,PA0202,35
3/30/14,PA0808,180
7/8/14,PA0552,8579
5/6/14,PA0318,1607
7/20/14,PA0900,4458
11/11/14,PA0126,1984
2/26/14,PA0659,2614
8/31/14,PA0843,5565
8/4/14,PA0126,977
11/8/14,PA0169,6911
8/6/14,PA0577,7476
11/17/14,PA0543,6302
11/13/14,PA0552,7647
5/17/14,PA0352,538
4/18/14,PA0678,2214
8/7/14,PA0368,8680
6/30/14,PA0338,6570
4/20/14,PA0277,7766
10/7/14,PA0368,33
6/12/14,PA0873,3868
6/11/14,PA0277,793
5/5/14,PA0318,NA
10/1/14,PA0752,4592
5/18/14,PA0534,7069
4/25/14,PA0543,2535
2/1/14,PA0482,4782
5/27/14,PA0169,6902
8/15/14,PA0293,6918
1/29/14,PA0394,9217
12/29/14,PA0527,1675
3/4/14,PA0732,30
3/19/14,PA0958,5160
8/12/14,PA0552,1557
6/9/14,PA0659,1329
1/26/14,PA0923,440
1/21/14,PA0394,4822
7/14/14,PA0277,9365
7/28/14,PA0792,9940
11/7/14,PA0258,2370
4/21/14,PA0270,2871
1/10/14,PA0352,9430
4/5/14,PA0467,9895
3/7/14,PA0732,9707
5/7/14,PA0873,6579
11/5/14,PA0619,4099
7/27/14,PA0543,7470
4/9/14,PA0808,5897
5/15/14,PA0830,4588
7/29/14,PA0659,6935
9/17/14,PA0751,5710
12/14/14,PA0126,3188
8/1/14,PA0958,3761
10/31/14,PA0752,5564
3/3/14,PA0659,3002
12/4/14,PA0527,3180
3/23/14,PA0293,5876
4/10/14,PA0394,6775
9/14/14,PA0174,1360
11/29/14,PA0277,8698
9/24/14,PA0792,7219
12/22/14,PA0952,1908
3/27/14,PA0577,8118
3/13/14,PA0482,6454
6/11/14,PA0808,7452
7/27/14,PA0467,NA
1/9/14,PA0338,7784
10/23/14,PA0168,7525
4/8/14,PA0607,2524
1/15/14,PA0678,8808
8/5/14,PA0198,7474
4/1/14,PA0318,9243
4/7/14,PA0126,8202
8/15/14,PA0792,5477
7/24/14,PA0198,8649
9/1/14,PA0352,9106
11/5/14,PA0202,9108
3/10/14,PA0318,6576
12/8/14,PA0474,3471
4/21/14,PA0174,7321
5/17/14,PA0277,4097
6/15/14,PA0745,3343
12/27/14,PA0873,9144
6/19/14,PA0745,4036
11/7/14,PA0973,1606
3/23/14,PA0900,4377
9/26/14,PA0318,417
8/11/14,PA0482,425
1/2/14,PA0923,9088
6/29/14,PA0174,2512
3/28/14,PA0368,5034
11/17/14,PA0270,4136
6/4/14,PA0973,3725
11/6/14,PA0318,4216
1/3/14,PA0952,3466
7/8/14,PA0792,1170
1/21/14,PA0277,1747
5/10/14,PA0394,2676
7/28/14,PA0198,2198
12/1/14,PA0552,4923
9/15/14,PA0277,8935
11/2/14,PA0293,299
10/5/14,PA0482,5429
8/29/14,PA0859,420
10/1/14,PA0534,9277
10/25/14,PA0952,1297
11/21/14,PA0752,77
1/3/14,PA0659,3617
5/27/14,PA0368,6151
7/21/14,PA0352,6532
1/3/14,PA0467,1284
9/24/14,PA0293,3271
12/25/14,PA0198,1784
2/16/14,PA0338,624
4/2/14,PA0169,6066
6/6/14,PA0467,5244
12/3/14,PA0607,9082
12/18/14,PA0198,2859
5/17/14,PA0830,299
7/23/14,PA0394,6980
7/3/14,PA0923,5996
2/12/14,PA0527,NA
4/27/14,PA0696,2723
4/18/14,PA0552,8466
7/29/14,PA0482,2322
9/7/14,PA0923,3411
12/18/14,PA0352,1325
3/12/14,PA0394,1840
5/7/14,PA0168,9974
10/26/14,PA0543,8501
2/6/14,PA0270,6108
12/5/14,PA0474,8928
4/25/14,PA0318,4554
10/29/14,PA0338,7645
12/22/14,PA0607,7351
8/4/14,PA0308,9829
6/14/14,PA0830,3514
4/1/14,PA0859,8445
4/24/14,PA0411,7105
1/13/14,PA0751,4736
5/30/14,PA0873,5428
8/2/14,PA0126,5853
12/11/14,PA0830,7715
9/22/14,PA0168,8384
7/24/14,PA0958,3677
2/27/14,PA0830,156
11/29/14,PA0830,9488
10/28/14,PA0659,6361
2/20/14,PA0873,8778
9/21/14,PA0258,7735
3/10/14,PA0169,4947
7/26/14,PA0318,7095
1/1/14,PA0057,8966
7/24/14,PA0202,5161
6/16/14,PA0168,1861
6/2/14,PA0394,8516
11/4/14,PA0859,12
6/28/14,PA0394,9303
12/26/14,PA0792,6318
8/8/14,PA0270,NA
7/24/14,PA0696,602
7/21/14,PA0202,8146
1/5/14,PA0318,9034
11/23/14,PA0470,390
7/27/14,PA0859,600
11/28/14,PA0368,122
10/25/14,PA0411,138
8/21/14,PA0526,6175
10/25/14,PA0318,276
9/3/14,PA0659,3657
5/6/14,PA0859,3066
11/3/14,PA0859,5235
7/26/14,PA0526,3850
9/13/14,PA0952,7358
12/24/14,PA0958,1282
4/22/14,PA0474,7960
10/4/14,PA0808,278
12/11/14,PA0843,5814
10/26/14,PA0126,1983
1/17/14,PA0678,7018
3/28/14,PA0198,1578
6/18/14,PA0900,2395
5/19/14,PA0411,6072
10/8/14,PA0174,8752
12/2/14,PA0843,2831
3/1/14,PA0470,1818
8/3/14,PA0659,9732
11/20/14,PA0678,5484
3/19/14,PA0607,8087
7/11/14,PA0543,7558
9/10/14,PA0873,3531
6/27/14,PA0534,9490
10/15/14,PA0958,9865
7/16/14,PA0607,8374
12/11/14,PA0352,4611
1/8/14,PA0543,3396
6/1/14,PA0169,8796
10/22/14,PA0411,1816
7/29/14,PA0318,4549
6/22/14,PA0293,33
8/25/14,PA0057,2986
5/11/14,PA0174,4991
5/8/14,PA0873,8760
11/3/14,PA0543,1732
5/14/14,PA0577,5147
10/30/14,PA0318,9423
10/17/14,PA0607,3629
1/16/14,PA0258,8960
7/2/14,PA0792,8345
1/13/14,PA0318,2346
12/4/14,PA0168,2269
5/10/14,PA0534,6402
11/21/14,PA0552,371
7/12/14,PA0293,7690
11/8/14,PA0352,7921
11/7/14,PA0308,9756
8/20/14,PA0552,2288
12/5/14,PA0619,465
7/1/14,PA0202,3559
6/8/14,PA0973,3354
12/15/14,PA0808,9120
6/9/14,PA0126,9516
7/27/14,PA0751,2906
1/22/14,PA0830,8214
2/27/14,PA0678,2751
3/28/14,PA0474,840
4/30/14,PA0552,3933
11/3/14,PA0659,5831
9/17/14,PA0474,9893
5/16/14,PA0543,8041
4/20/14,PA0873,5485
3/19/14,PA0338,6444
9/14/14,PA0973,9429
5/25/14,PA0411,1447
5/27/14,PA0678,7136
10/17/14,PA0952,8180
9/22/14,PA0923,4442
11/28/14,PA0672,5349
12/6/14,PA0277,1223
11/19/14,PA0338,9237
7/7/14,PA0659,6903
3/6/14,PA0923,1944
1/29/14,PA0057,6823
9/15/14,PA0168,3893
6/16/14,PA0527,9151
4/22/14,PA0308,3666
5/18/14,PA0467,4071
8/13/14,PA0394,2168
8/10/14,PA0470,9627
9/17/14,PA0752,9422
10/21/14,PA0174,3331
2/11/14,PA0843,2677
5/29/14,PA0126,4893
10/27/14,PA0293,3333
7/21/14,PA0552,3682
6/13/14,PA0732,1516
8/11/14,PA0696,8572
11/10/14,PA0202,2869
6/22/14,PA0873,3183
5/20/14,PA0174,5610
9/13/14,PA0552,6861
12/28/14,PA0270,4290
8/7/14,PA0696,9151
6/10/14,PA0952,9227
10/29/14,PA0394,5853
8/29/14,PA0318,2330
4/5/14,PA0830,7207
9/16/14,PA0607,8359
4/5/14,PA0672,1047
6/29/14,PA0354,5839
3/8/14,PA0169,271
6/9/14,PA0745,588
11/26/14,PA0467,6060
9/5/14,PA0293,178
9/24/14,PA0318,2925
4/21/14,PA0258,9771
9/9/14,PA0411,8759
6/27/14,PA0577,1148
8/29/14,PA0057,4549
5/8/14,PA0552,3022
6/25/14,PA0270,6238
10/31/14,PA0526,3734
8/1/14,PA0198,4180
8/26/14,PA0752,6176
8/26/14,PA0751,7752
2/12/14,PA0830,4227
12/2/14,PA0394,4551
5/16/14,PA0958,3692
4/15/14,PA0526,5476
11/15/14,PA0258,181
1/12/14,PA0808,3802
10/4/14,PA0126,9575
7/4/14,PA0672,9020
9/9/14,PA0672,8271
9/21/14,PA0169,1563
5/9/14,PA0352,837
2/14/14,PA0973,5074
4/23/14,PA0169,3880
6/11/14,PA0958,2006
7/30/14,PA0467,2246
1/3/14,PA0873,4651
5/20/14,PA0619,9026
12/27/14,PA0577,720
4/20/14,PA0527,5022
12/13/14,PA0732,85
5/23/14,PA0672,6617
10/18/14,PA0308,2455
3/6/14,PA0696,1488
7/7/14,PA0952,6602
11/7/14,PA0552,3560
1/10/14,PA0293,899
5/1/14,PA0394,6602
1/8/14,PA0352,4077
10/10/14,PA0318,8252
5/11/14,PA0293,6611
11/24/14,PA0577,9392
7/8/14,PA0126,9680
4/9/14,PA0696,9156
4/8/14,PA0952,2728
5/19/14,PA0534,9727
6/9/14,PA0952,2075
12/12/14,PA0470,5565
3/30/14,PA0543,1880
2/13/14,PA0411,7416
10/4/14,PA0198,1616
8/26/14,PA0745,4046
1/24/14,PA0277,1325
7/4/14,PA0952,9347
2/27/14,PA0174,3886
1/25/14,PA0543,4597
5/23/14,PA0293,6508
2/24/14,PA0659,9059
11/25/14,PA0482,6847
9/2/14,PA0873,3904
6/21/14,PA0057,2666
12/13/14,PA0277,2637
12/11/14,PA0859,8976
11/7/14,PA0672,1213
8/1/14,PA0470,9312
10/26/14,PA0293,7379
3/14/14,PA0277,9195
6/6/14,PA0732,9597
6/17/14,PA0577,6200
12/26/14,PA0577,8880
8/8/14,PA0745,7905
6/17/14,PA0859,6660
2/7/14,PA0174,1560
6/6/14,PA0534,8976
3/18/14,PA0168,7609
2/11/14,PA0057,1799
5/5/14,PA0859,6741
1/6/14,PA0474,4399
6/18/14,PA0859,3910
12/31/14,PA0293,1720
8/1/14,PA0057,768
8/28/14,PA0577,3540
9/12/14,PA0308,6909
9/23/14,PA0732,1323
1/20/14,PA0368,1277
8/24/14,PA0258,2190
8/15/14,PA0352,9814
3/30/14,PA0900,6523
6/11/14,PA0198,4846
10/30/14,PA0900,1250
11/11/14,PA0752,2226
9/29/14,PA0293,3510
7/31/14,PA0527,7322
2/19/14,PA0672,991
11/17/14,PA0354,2969
2/7/14,PA0368,7022
10/16/14,PA0672,1404
10/7/14,PA0168,4738
9/30/14,PA0952,5083
6/7/14,PA0952,9885
7/18/14,PA0198,5082
11/22/14,PA0678,2413
4/15/14,PA0958,1744
9/14/14,PA0732,1335
12/22/14,PA0318,4181
3/29/14,PA0270,8983
5/5/14,PA0732,8020
4/1/14,PA0752,7487
7/16/14,PA0745,6163
5/24/14,PA0577,1411
12/31/14,PA0277,4722
4/16/14,PA0126,1027
7/17/14,PA0126,6071
4/26/14,PA0354,4003
7/28/14,PA0607,5498
8/16/14,PA0659,1023
12/11/14,PA0482,5019
2/21/14,PA0534,9648
8/3/14,PA0672,7758
9/25/14,PA0843,5757
12/27/14,PA0057,1991
3/18/14,PA0354,7816
5/11/14,PA0482,1534
9/2/14,PA0830,2081
8/29/14,PA0277,352
5/19/14,PA0792,8466
4/13/14,PA0277,3227
11/17/14,PA0293,4502
9/29/14,PA0745,7494
9/2/14,PA0474,7741
12/24/14,PA0057,NA
5/30/14,PA0354,1772
3/11/14,PA0293,6800
8/9/14,PA0411,2774
6/26/14,PA0752,1931
12/2/14,PA0973,7318
5/23/14,PA0792,4558
7/15/14,PA0696,6001
10/31/14,PA0577,5254
1/10/14,PA0659,9960
12/8/14,PA0467,6577
5/19/14,PA0952,1646
10/21/14,PA0308,9325
10/13/14,PA0752,130
6/3/14,PA0354,4806
7/17/14,PA0952,7570
8/26/14,PA0057,5035
10/21/14,PA0973,6510
10/2/14,PA0873,7552
4/14/14,PA0526,7054
10/28/14,PA0318,4193
5/31/14,PA0952,4873
1/6/14,PA0958,9551
3/9/14,PA0368,7809
11/30/14,PA0543,6287
3/6/14,PA0258,7420
6/28/14,PA0057,5517
6/20/14,PA0696,3157
11/3/14,PA0482,9632
6/18/14,PA0057,15
10/30/14,PA0843,4945
11/14/14,PA0732,4208
8/12/14,PA0973,3619
10/23/14,PA0678,1975
2/26/14,PA0745,899
12/4/14,PA0470,1897
6/24/14,PA0057,7569
3/30/14,PA0873,4339
11/18/14,PA0338,6704
1/3/14,PA0527,9256
5/24/14,PA0467,5397
8/25/14,PA0526,4216
6/30/14,PA0745,9088
8/30/14,PA0527,1300
2/8/14,PA0808,2503
2/2/14,PA0973,3659
6/25/14,PA0526,3034
11/25/14,PA0607,3833
7/27/14,PA0577,2910
12/23/14,PA0534,2428
8/10/14,PA0057,5351
8/15/14,PA0338,9222
10/24/14,PA0482,296
1/15/14,PA0973,6342
8/20/14,PA0678,9530
5/16/14,PA0696,8159
10/19/14,PA0270,626
12/26/14,PA0751,8752
11/6/14,PA0293,9826
1/2/14,PA0352,1828
5/2/14,PA0659,3537
3/7/14,PA0411,366
6/3/14,PA0843,7231
11/7/14,PA0270,8848
3/30/14,PA0678,3518
10/2/14,PA0808,170
5/22/14,PA0174,9258
6/26/14,PA0830,674
5/20/14,PA0552,7838
7/7/14,PA0368,7087
2/18/14,PA0354,9297
3/7/14,PA0318,1507
6/12/14,PA0168,6581
11/15/14,PA0952,9727
4/30/14,PA0482,2905
2/9/14,PA0411,8896
6/24/14,PA0619,202
6/23/14,PA0126,6238
4/10/14,PA0808,2971
8/1/14,PA0354,4839
3/10/14,PA0672,2873
11/22/14,PA0958,3784
3/14/14,PA0308,9468
1/6/14,PA0619,8784
1/15/14,PA0258,3344
2/24/14,PA0198,1299
2/6/14,PA0198,8542
4/16/14,PA0751,3504
4/28/14,PA0470,3163
7/3/14,PA0619,62
12/17/14,PA0900,802
5/8/14,PA0174,9375
1/1/14,PA0696,8855
9/23/14,PA0808,6186
11/22/14,PA0270,8967
1/11/14,PA0672,7067
3/16/14,PA0843,5860
5/4/14,PA0732,3660
4/14/14,PA0318,9282
6/2/14,PA0696,8292
12/25/14,PA0619,3787
6/18/14,PA0169,1634
4/26/14,PA0752,373
5/29/14,PA0552,5736
2/25/14,PA0678,8319
3/20/14,PA0482,9638
6/13/14,PA0923,1702
10/4/14,PA0577,3389
4/5/14,PA0338,2719
12/26/14,PA0808,6380
6/7/14,PA0577,3879
11/23/14,PA0900,6139
8/22/14,PA0830,5714
6/15/14,PA0482,2252
5/9/14,PA0973,4819
10/22/14,PA0751,9282
9/14/14,PA0552,705
6/12/14,PA0470,8337
4/29/14,PA0352,3603
11/9/14,PA0354,3559
3/7/14,PA0057,5552
11/16/14,PA0534,5420
12/9/14,PA0672,9701
5/5/14,PA0168,4874
1/28/14,PA0318,4937
12/28/14,PA0057,4094
4/5/14,PA0792,7548
11/29/14,PA0202,6273
4/22/14,PA0338,2536
9/11/14,PA0958,2984
6/6/14,PA0368,2659
9/11/14,PA0338,8984
5/21/14,PA0470,5187
7/27/14,PA0411,2465
1/31/14,PA0843,9906
5/5/14,PA0482,7713
5/26/14,PA0482,365
7/28/14,PA0843,9411
5/14/14,PA0900,9343
12/14/14,PA0057,1846
10/5/14,PA0527,7445
10/22/14,PA0792,9362
4/17/14,PA0338,1696
3/1/14,PA0732,3616
4/25/14,PA0394,2780
4/4/14,PA0672,9830
3/2/14,PA0900,4775
10/15/14,PA0619,5257
3/12/14,PA0368,5870
11/2/14,PA0792,4367
3/17/14,PA0527,6789
4/25/14,PA0859,3196
1/6/14,PA0808,4649
12/30/14,PA0411,3709
4/22/14,PA0900,4047
5/13/14,PA0732,51
2/13/14,PA0873,4101
5/2/14,PA0808,8953
3/18/14,PA0843,8608
10/31/14,PA0318,5007
3/15/14,PA0293,2942
10/15/14,PA0411,2770
9/2/14,PA0258,7525
3/22/14,PA0168,1582
3/11/14,PA0270,5301
1/15/14,PA0696,8128
1/5/14,PA0526,6834
8/2/14,PA0352,7733
8/12/14,PA0792,3902
1/30/14,PA0672,6734
2/28/14,PA0552,6777
5/2/14,PA0270,1424
1/9/14,PA0198,2688
8/10/14,PA0258,6471
4/6/14,PA0470,9300
3/11/14,PA0354,7445
12/17/14,PA0534,3094
10/23/14,PA0607,1831
11/26/14,PA0952,5094
9/1/14,PA0952,6765
10/2/14,PA0843,423
12/16/14,PA0338,2322
1/29/14,PA0873,970
5/3/14,PA0607,8305
5/17/14,PA0202,1851
8/27/14,PA0198,3014
3/23/14,PA0792,8631
7/23/14,PA0411,1723
9/3/14,PA0696,5355
5/1/14,PA0808,6878
12/9/14,PA0258,6505
11/4/14,PA0792,NA
9/7/14,PA0526,501
1/11/14,PA0678,7750
5/9/14,PA0169,83
1/2/14,PA0973,8338
11/21/14,PA0057,95
12/14/14,PA0470,781
3/28/14,PA0543,7976
6/12/14,PA0354,3449
2/18/14,PA0318,2715
4/19/14,PA0732,7821
8/23/14,PA0368,6981
1/16/14,PA0792,4643
2/24/14,PA0792,963
6/6/14,PA0958,3510
8/18/14,PA0308,6187
8/17/14,PA0543,6214
12/11/14,PA0354,4642
3/31/14,PA0308,4208
11/27/14,PA0270,6968
9/15/14,PA0057,1332
2/20/14,PA0057,1127
11/27/14,PA0174,6312
4/21/14,PA0394,7033
6/16/14,PA0470,4036
7/10/14,PA0411,2226
9/30/14,PA0678,8267
6/13/14,PA0526,631
12/5/14,PA0527,3750
8/18/14,PA0923,7531
9/14/14,PA0126,9214
2/17/14,PA0169,3462
6/27/14,PA0202,2410
2/26/14,PA0672,8227
2/8/14,PA0338,1587
7/5/14,PA0126,1354
7/19/14,PA0169,8073
7/1/14,PA0873,8130
9/12/14,PA0534,9238
12/25/14,PA0470,1424
5/28/14,PA0411,NA
7/7/14,PA0057,4057
4/1/14,PA0659,6409
7/31/14,PA0952,5483
11/4/14,PA0354,1434
2/22/14,PA0873,3133
5/23/14,PA0900,7046
2/17/14,PA0900,384
9/11/14,PA0552,1302
1/4/14,PA0619,9152
5/17/14,PA0354,6503
10/3/14,PA0467,6077
8/18/14,PA0126,56
12/11/14,PA0526,4955
1/23/14,PA0527,8348
10/18/14,PA0607,5461
6/23/14,PA0308,5668
9/11/14,PA0318,8751
1/2/14,PA0467,8635
7/9/14,PA0352,2957
10/17/14,PA0482,362
11/26/14,PA0973,8811
7/2/14,PA0169,9901
9/3/14,PA0482,9563
6/4/14,PA0293,4598
9/27/14,PA0526,153
3/15/14,PA0174,7547
5/29/14,PA0830,5455
12/20/14,PA0577,3956
3/14/14,PA0126,2319
10/24/14,PA0843,5081
11/19/14,PA0277,5834
11/29/14,PA0745,7072
1/28/14,PA0859,127
8/10/14,PA0923,2267
11/6/14,PA0619,2798
9/4/14,PA0923,206
6/22/14,PA0368,3852
8/25/14,PA0752,2332
2/19/14,PA0368,2655
9/21/14,PA0474,1303
4/5/14,PA0958,6345
6/28/14,PA0470,6828
4/10/14,PA0751,5184
2/4/14,PA0126,7175
7/21/14,PA0394,549
6/8/14,PA0527,9609
7/2/14,PA0952,7909
8/28/14,PA0168,7665
5/8/14,PA0843,2817
12/29/14,PA0126,6852
12/19/14,PA0411,1422
12/23/14,PA0174,8822
11/11/14,PA0678,8028
7/5/14,PA0952,8541
2/24/14,PA0470,6708
2/22/14,PA0958,207
10/20/14,PA0607,7679
1/30/14,PA0467,6117
1/30/14,PA0808,7130
12/20/14,PA0411,NA
2/2/14,PA0338,3895
12/31/14,PA0751,2897
8/28/14,PA0752,3911
7/1/14,PA0270,7963
8/8/14,PA0277,5809
1/7/14,PA0474,6411
9/4/14,PA0168,3189
10/30/14,PA0973,6507
3/30/14,PA0338,2679
8/16/14,PA0168,8881
6/24/14,PA0318,2253
5/16/14,PA0678,3160
10/1/14,PA0958,7629
10/21/14,PA0745,7293
10/10/14,PA0411,984
6/3/14,PA0527,3428
11/11/14,PA0308,8263
12/10/14,PA0293,4766
1/21/14,PA0482,2452
7/7/14,PA0543,8309
11/8/14,PA0198,3184
1/25/14,PA0169,2054
11/6/14,PA0168,3520
2/20/14,PA0482,4389
4/17/14,PA0843,6971
11/17/14,PA0619,6125
1/23/14,PA0270,1390
11/3/14,PA0394,8913
5/30/14,PA0526,4564
9/5/14,PA0792,5413
8/26/14,PA0696,3985
9/4/14,PA0258,2823
7/29/14,PA0808,2740
10/6/14,PA0923,3044
7/4/14,PA0168,5719
3/30/14,PA0659,559
5/29/14,PA0751,1921
6/21/14,PA0318,4684
2/6/14,PA0952,3462
8/30/14,PA0923,1718
6/1/14,PA0474,1472
3/9/14,PA0973,3393
3/23/14,PA0368,7472
3/12/14,PA0859,1391
9/19/14,PA0732,433
6/15/14,PA0126,7618
3/5/14,PA0552,1867
12/21/14,PA0552,2573
3/31/14,PA0552,7674
1/15/14,PA0394,6271
1/27/14,PA0338,5389
12/1/14,PA0745,809
5/26/14,PA0659,9311
10/2/14,PA0057,2715
5/19/14,PA0198,3219
12/10/14,PA0394,6720
3/22/14,PA0952,4663
9/28/14,PA0619,9543
4/4/14,PA0198,NA
3/21/14,PA0745,9650
10/30/14,PA0057,9710
1/28/14,PA0411,529
3/30/14,PA0198,269
7/20/14,PA0534,7233
7/15/14,PA0659,8394
2/15/14,PA0174,2870
8/30/14,PA0526,1921
7/15/14,PA0394,4301
12/31/14,PA0923,4590
8/25/14,PA0659,1937
9/13/14,PA0923,2448
10/20/14,PA0543,7264
6/26/14,PA0808,34
4/7/14,PA0577,7124
12/5/14,PA0198,1304
2/3/14,PA0126,464
5/3/14,PA0368,8505
9/15/14,PA0318,2218
4/1/14,PA0958,48
7/12/14,PA0198,5321
1/24/14,PA0859,6662
9/6/14,PA0732,4867
11/11/14,PA0672,5442
12/7/14,PA0527,9691
9/24/14,PA0168,9901
2/8/14,PA0696,1473
7/23/14,PA0467,3633
8/30/14,PA0338,1180
2/24/14,PA0958,414
10/7/14,PA0354,496
3/9/14,PA0859,3762
5/21/14,PA0792,1570
5/5/14,PA0923,2836
5/8/14,PA0198,NA
7/11/14,PA0923,7856
5/17/14,PA0169,5519
