userid,date,age,gender,metropolitan_area,device_type,active
4ea820e9e74f8,11/20/15,45,F,Houston,Mobile,0
4ebbdd01a1d71,11/10/15,19,F,Birmingham,Tablet,0
4f25cfe5f2b42,2/1/16,36,F,Austin,Mobile,0
4eb72bbc3cbe4,11/6/15,47,F,Detroit,Tablet,0
4ecee556073b8,11/24/15,41,F,Detroit,Mobile,0
4ea73b9141302,10/25/15,47,F,Mobile,Mobile,0
4ef3cd3552522,12/22/15,25,F,Tampa,Mobile,0
4e9364240fe71,10/10/15,46,M,Houston,Mobile,0
4f5f7f7ecef36,3/13/16,30,F,Tampa,Mobile,0
4f2b3411a1b81,2/2/16,18,F,Houston,Mobile,0
4f6f29ee37042,3/25/16,34,F,Birmingham,Mobile,0
4f667bbda27ed,3/18/16,50,F,Tampa,Mobile,0
4ee7a5e95610a,12/13/15,22,F,Detroit,Tablet,0
4e849b9b75dc4,9/29/15,27,F,Tampa,Mobile,0
4f73d098d927c,3/28/16,24,F,Houston,Mobile,0
4f68bcabaa96d,3/20/16,40,F,Charlotte,Desktop,0
4e6f67517a119,9/13/15,37,M,Detroit,Tablet,0
4ea0ae34cc69d,10/20/15,21,F,Birmingham,Tablet,0
4f2ff771c0987,2/6/16,34,M,Tampa,Tablet,0
4e5eb2c0ecba0,8/31/15,24,F,Austin,Tablet,0
4f46af65ac082,2/23/16,55,F,Houston,Tablet,0
4e43395ef3a83,8/10/15,31,F,Austin,Mobile,0
4f232815eee78,1/27/16,26,F,Detroit,Mobile,0
4ec93767c0fd2,11/20/15,56,F,Houston,Tablet,0
4e8c896e07128,10/5/15,35,F,Mobile,Mobile,0
4e7b5446250f4,9/22/15,31,M,Mobile,Desktop,0
4f0e30c18b49f,1/11/16,44,F,Tampa,Mobile,0
4f22e3de66496,1/27/16,39,F,Austin,Tablet,0
4f395f655e37e,2/13/16,32,F,Houston,Mobile,0
4f2817cbedc62,2/1/16,28,F,Houston,Tablet,0
4f1efaad5fafb,1/24/16,30,F,Tampa,Mobile,0
4e526e31922ec,8/22/15,19,F,Detroit,Mobile,0
4f2da526c2459,2/4/16,39,M,Birmingham,Mobile,0
4ee0eb2566817,12/8/15,42,F,Houston,Mobile,0
4e4365b6b967f,8/10/15,19,M,Houston,Mobile,0
4ea18649203ff,10/21/15,24,F,Austin,Mobile,0
4f295644b153a,2/1/16,31,F,Houston,Mobile,0
4ee62837e3d7a,12/12/15,47,M,Houston,Mobile,0
4f360a0458469,2/10/16,18,F,Austin,Mobile,0
4e9c1d0d743c5,10/17/15,21,F,Tampa,Mobile,0
4f4134a1e61d0,2/19/16,23,F,Birmingham,Mobile,0
4f0518dcdd3c0,1/4/16,35,M,Austin,Mobile,0
4eead95307349,12/15/15,30,F,Birmingham,Mobile,0
4f44209d236ee,2/21/16,25,F,Detroit,Tablet,0
4ed4dbb4b094c,11/29/15,46,F,Mobile,Desktop,0
4f66b8a176c77,3/18/16,51,F,Houston,Tablet,0
4f234f4eac8e8,1/27/16,63,M,Houston,Tablet,0
4f20757765c4e,1/25/16,41,M,Houston,Tablet,0
4e38aafca742e,8/2/15,28,F,Houston,Tablet,0
4ea8a7f5b8615,11/20/15,42,F,Tampa,Tablet,0
4e386394b63c2,8/3/15,22,F,Tampa,Mobile,0
4f0e0626662d3,1/11/16,52,M,Tampa,Mobile,0
4f590c3b6cc38,3/8/16,23,F,Houston,Mobile,0
4ec3cf5c023be,11/16/15,28,F,Austin,Tablet,0
4f18feb355f34,1/19/16,46,F,Mobile,Desktop,0
4ed6bca6961e3,11/30/15,18,F,Detroit,Mobile,0
4f6927ba4120c,3/20/16,18,F,Houston,Tablet,0
4f6361546ea5d,3/16/16,29,F,Austin,Mobile,0
4e5bd63ae8931,8/29/15,27,F,Houston,Mobile,0
4e56ffbadc0ca,8/25/15,35,M,Houston,Mobile,0
4e4466aa7125e,8/11/15,44,F,Tampa,Mobile,0
4ec1ca99e3ef3,11/14/15,54,F,Birmingham,Mobile,0
4efb7949b19d6,12/29/15,60,F,Houston,Tablet,0
4ee65fcc1e9a3,12/12/15,37,F,Austin,Mobile,0
4f0b2ccf8f76f,1/9/16,48,F,Houston,Tablet,0
4f4511d3c1c95,2/22/16,48,F,Houston,Tablet,0
4f5049f8eaf92,3/1/16,59,M,Tampa,Mobile,0
4f18edbe85f93,1/19/16,20,M,Tampa,Mobile,0
4e582f2b326d3,8/26/15,18,F,Houston,Mobile,0
4ee56da84b507,12/11/15,27,F,Birmingham,Mobile,0
4f28455a9f694,2/1/16,35,M,Detroit,Tablet,0
4f52585956c07,3/3/16,36,M,Houston,Mobile,0
4f1ee253b3558,1/24/16,58,F,Houston,Tablet,0
4f60e0d056b93,3/14/16,43,F,Houston,Tablet,0
4f2cb1d26d59c,2/3/16,51,F,Austin,Mobile,0
4f56c92aeccfc,3/6/16,44,F,Tampa,Mobile,0
4e50699a7c62b,8/20/15,49,F,Tampa,Mobile,0
4e92c1f314b85,10/10/15,37,F,Birmingham,Mobile,0
4f493274ce86a,2/25/16,21,F,Birmingham,Tablet,0
4f0aeaaae9205,1/9/16,43,F,Tampa,Mobile,0
4f272ec3a0b38,2/1/16,18,M,Houston,Tablet,0
4f309e46cfc7d,2/6/16,25,M,Houston,Mobile,0
4f02186607f84,1/2/16,23,F,Birmingham,Mobile,0
4f0f2f1bba651,1/12/16,32,F,Tampa,Mobile,0
4f47cb050b531,2/24/16,21,F,Detroit,Mobile,0
4f70a2598c525,3/26/16,48,F,Houston,Mobile,0
4e669dba2c615,9/6/15,21,F,Austin,Mobile,0
4eb3435c2ebb1,11/3/15,34,F,Birmingham,Mobile,0
4e812820b2c1a,9/26/15,24,F,Austin,Mobile,0
4f07f10dd60da,1/6/16,18,F,Houston,Tablet,0
4f5539014d6bd,3/5/16,52,F,Mobile,Desktop,0
4e39ea20e1ad7,8/3/15,29,F,Houston,Mobile,0
4f0d104d7ff82,1/10/16,32,F,Houston,Mobile,0
4f276647ba9e0,2/1/16,20,M,Houston,Mobile,0
4f28909ab7420,2/1/16,33,F,Birmingham,Mobile,0
4f32fed82d956,2/8/16,18,F,Detroit,Mobile,0
4e9c8347ce2a3,10/17/15,18,F,Houston,Mobile,0
4eacebfbad0dd,11/1/15,30,F,Tampa,Mobile,0
4edcefdab7b9e,12/5/15,28,F,Birmingham,Tablet,0
4e9335ebc5a97,10/10/15,36,M,Houston,Tablet,0
4f0ccb5f78c4d,1/10/16,30,F,Birmingham,Mobile,0
4f0f9005ea149,1/12/16,21,F,Houston,Tablet,0
4f331c3d502ca,2/8/16,51,F,Mobile,Desktop,0
4f31703f3b8d3,2/7/16,18,F,Birmingham,Mobile,0
4f2b4d678d1cb,2/2/16,34,F,Detroit,Tablet,0
4f0ae303df082,1/9/16,28,F,Tampa,Mobile,0
4e76b0d0701f0,9/18/15,42,M,Detroit,Tablet,0
4f2ddd7d1f66e,2/4/16,18,M,Houston,Tablet,0
4e9bd76baec92,10/17/15,47,F,Birmingham,Tablet,0
4f0ef83004fcb,1/12/16,40,F,Tampa,Mobile,0
4ea115c4dc3b0,10/20/15,29,M,Austin,Mobile,0
4f761aabb0d70,3/30/16,71,M,Birmingham,Tablet,0
4f2ac9efd6086,2/2/16,29,F,Tampa,Tablet,0
4edd875029d71,12/5/15,30,F,Mobile,Desktop,0
4f2d4f62cd437,2/4/16,34,F,Houston,Tablet,0
4f7269d766de6,3/27/16,39,F,Tampa,Mobile,0
4f19aa3399dd8,1/20/16,29,F,Birmingham,Mobile,0
4e3d914fa935b,8/6/15,37,F,Birmingham,Tablet,0
4f03419783e2e,1/3/16,34,M,Birmingham,Mobile,0
4e83876311107,9/28/15,41,M,Houston,Tablet,0
4ed3d1004b186,11/28/15,28,F,Austin,Mobile,0
4ec20bfac34db,11/14/15,21,F,Tampa,Mobile,0
4f27067bc553f,2/1/16,59,M,Tampa,Mobile,0
4e4409dbcae22,8/11/15,19,M,Birmingham,Mobile,0
4e900e11a9fa5,10/8/15,39,F,Tampa,Mobile,0
4edfd97a886e2,12/7/15,18,F,Houston,Mobile,0
4e4f637722f47,8/20/15,24,M,Charlotte,Tablet,0
4efc931ab2131,12/29/15,51,F,Detroit,Mobile,0
4eb049bcc3241,11/1/15,26,F,Austin,Mobile,0
4eb0344847400,11/1/15,38,F,Tampa,Mobile,0
4e68e2ef4729f,9/8/15,24,F,Houston,Mobile,0
4e951579f16fd,10/11/15,18,F,Houston,Tablet,0
4f0a508807cd4,1/8/16,26,F,Detroit,Tablet,0
4ec10647b37e1,11/14/15,34,F,Austin,Mobile,0
4f4c2c76098c4,2/27/16,19,F,Houston,Mobile,0
4f4a7944573e9,2/26/16,44,F,Birmingham,Tablet,0
4f235b8bb5670,1/27/16,27,M,Houston,Mobile,0
4ef105a50d313,12/20/15,31,F,Austin,Tablet,0
4ef421d6597ea,12/24/15,18,F,Birmingham,Mobile,0
4ef8e459a5700,12/26/15,37,M,Houston,Tablet,0
4e48bdada8529,8/14/15,21,F,Tampa,Mobile,0
4eebbe34905d5,12/16/15,19,F,Birmingham,Mobile,0
4ea8a7728dd15,10/26/15,50,M,Detroit,Tablet,0
4ea8b801cd2d3,10/26/15,52,F,Tampa,Mobile,0
4e57dcbef002e,8/26/15,19,M,Houston,Mobile,0
4e80a9a966d4c,9/26/15,49,F,Tampa,Mobile,0
4ebc165ace4a2,11/10/15,29,F,Houston,Mobile,0
4e3ff3dbe9d5f,8/8/15,21,M,Birmingham,Mobile,0
4f243e2db050e,1/28/16,20,F,Houston,Mobile,0
4ebfdcc9d3076,11/13/15,18,F,Houston,Tablet,0
4f1237ed11b6b,1/14/16,21,F,Houston,Tablet,0
4f05e561ac73b,1/5/16,28,F,Detroit,Mobile,0
4ef0fbfd8569f,12/20/15,25,F,Houston,Tablet,0
4f14a3ca8a06a,1/16/16,18,F,Houston,Mobile,0
4f2b2e9c74624,2/2/16,37,F,Houston,Tablet,0
4f73287c5b520,3/28/16,42,F,Houston,Tablet,0
4f1dfcb0bf1b3,1/23/16,24,F,Birmingham,Mobile,0
4f56c2db7dfbd,3/6/16,47,F,Houston,Tablet,0
4f1ed2a4a68e5,1/24/16,42,F,Detroit,Mobile,0
4e4eaaecc6b06,8/19/15,45,F,Houston,Tablet,0
4e80b30faa776,9/26/15,49,F,Houston,Tablet,0
4f230c468d64e,1/27/16,19,M,Austin,Mobile,0
4f510ac5e2d89,3/2/16,22,F,Detroit,Tablet,0
4f4c44b4a214b,2/27/16,25,F,Houston,Mobile,0
4ea63505a952a,10/24/15,24,F,Houston,Mobile,0
4e7a1f07b7fcf,9/22/15,34,F,Detroit,Tablet,0
4ea6e7c6d8dc4,10/25/15,34,F,Tampa,Mobile,0
4eac44b7ca236,11/1/15,23,F,Houston,Mobile,0
4e8c82cd92584,10/5/15,31,F,Austin,Mobile,0
4f653591763b9,3/17/16,48,M,Houston,Tablet,0
4ea73356c9c3b,10/25/15,28,F,Tampa,Mobile,0
4f38002e7fc89,2/12/16,20,F,Austin,Mobile,0
4f178dbfe3a35,1/18/16,40,F,Austin,Mobile,0
4ee01795ad65b,12/7/15,18,F,Houston,Mobile,0
4f59bf9747013,3/9/16,29,F,Austin,Tablet,0
4f25cd40c91cd,1/29/16,19,M,Houston,Mobile,0
4f4d85903f4e4,2/28/16,24,F,Houston,Tablet,0
4f26f6451aad8,2/1/16,18,F,Birmingham,Mobile,0
4eceadfeb49fc,11/24/15,38,F,Birmingham,Mobile,0
4e4d30855fe38,8/18/15,25,M,Houston,Mobile,0
4e38a1f00eeaf,8/2/15,18,F,Houston,Tablet,0
4e56a942773fd,8/25/15,42,F,Austin,Mobile,0
4ec5460ddfa45,11/17/15,44,F,Detroit,Tablet,0
4f0b0d1b3af17,1/9/16,19,F,Birmingham,Mobile,0
4f1478f17a9a7,1/16/16,42,F,Austin,Mobile,0
4f280bad5fd8a,2/1/16,37,M,Birmingham,Mobile,0
4f2f04c93ef93,2/5/16,39,F,Austin,Mobile,0
4ede72be82473,12/6/15,30,F,Austin,Mobile,0
4f669e00dbacf,3/18/16,25,F,Tampa,Mobile,0
4f2b364f56eee,2/2/16,33,M,Austin,Mobile,0
4e3c3ae9c07ec,8/5/15,27,F,Birmingham,Mobile,0
4f027a2db51d3,1/2/16,42,F,Austin,Mobile,0
4efb6e77efdb3,12/29/15,47,F,Austin,Mobile,0
4f11c2efe1f06,1/14/16,40,F,Houston,Mobile,0
4e66a7ba3a346,9/6/15,23,F,Houston,Tablet,0
4edff1c7454a3,12/7/15,54,F,Mobile,Desktop,0
4e60dd6538d93,9/2/15,38,F,Charlotte,Mobile,0
4ec9657610cab,11/20/15,50,M,Tampa,Tablet,0
4f74a88e71ee3,3/29/16,46,F,Tampa,Mobile,0
4ece032397bc2,11/24/15,34,M,Austin,Mobile,0
4ebdf3bd3c60d,11/11/15,19,F,Birmingham,Mobile,0
4f2d7e713b967,2/4/16,45,F,Mobile,Tablet,0
4f4ec76059050,2/29/16,47,F,Mobile,Mobile,0
4ea467a084086,10/23/15,26,F,Birmingham,Mobile,0
4f036ae2d7633,1/3/16,30,F,Birmingham,Tablet,0
4f0e62fcc2335,1/11/16,24,F,Detroit,Mobile,0
4f5625071979d,3/6/16,46,M,Tampa,Mobile,0
4f6d0b3e5bde3,3/23/16,58,F,Houston,Tablet,0
4e906c97ead04,10/8/15,30,M,Birmingham,Tablet,0
4f19eff1b8263,1/20/16,23,F,Austin,Tablet,0
4ee4f5a7b9ff8,12/11/15,25,F,Houston,Tablet,0
4f523bfd6712b,3/3/16,50,F,Birmingham,Tablet,0
4ef8a44a929e0,12/26/15,48,F,Mobile,Desktop,0
4f0b9795570d2,1/9/16,20,F,Birmingham,Mobile,0
4f08a2212b856,1/7/16,27,F,Birmingham,Mobile,0
4f5a9545e0529,3/9/16,54,M,Tampa,Tablet,0
4f243d5b6cd2c,1/28/16,45,F,Houston,Mobile,0
4f1615b5378de,1/17/16,18,F,Houston,Mobile,0
4e91ed5a3a2c1,2/4/16,34,F,Houston,Mobile,0
4f2f14a896567,2/5/16,41,F,Austin,Mobile,0
4ea89944d1ef6,10/26/15,24,F,Houston,Tablet,0
4e43fe504c4e4,8/11/15,18,M,Houston,Mobile,0
4ed9a46801a4d,12/2/15,27,F,Birmingham,Mobile,0
4f14f7a1042e8,1/16/16,26,M,Houston,Mobile,0
4ea2047318185,10/21/15,30,F,Houston,Tablet,0
4f273880368f9,2/1/16,26,F,Detroit,Mobile,0
4f512fd7f143b,3/2/16,39,F,Detroit,Mobile,0
4f0debd66acf8,1/11/16,41,F,Detroit,Tablet,0
4f27523d24e40,2/1/16,18,M,Houston,Mobile,0
4f4fd8c373f1d,3/1/16,19,F,Houston,Mobile,0
4ee6214fe37b6,12/12/15,46,F,Austin,Mobile,0
4e4d60237a580,8/18/15,28,F,Birmingham,Mobile,0
4e72519db759f,9/15/15,36,F,Detroit,Mobile,0
4f1e115667e89,1/23/16,20,F,Birmingham,Mobile,0
4f6a545192fb5,3/21/16,26,F,Detroit,Mobile,0
4f6950920fd02,3/20/16,28,F,Birmingham,Mobile,0
4f7728df335f5,3/31/16,32,F,Houston,Tablet,0
4f19c65407e76,1/20/16,39,F,Detroit,Mobile,0
4f07665131e47,1/6/16,19,F,Detroit,Mobile,0
4f03c554c8902,1/3/16,41,F,Houston,Tablet,0
4f162eca4db51,1/17/16,23,F,Houston,Mobile,0
4f0313f3997e6,1/3/16,31,M,Detroit,Mobile,0
4f2764a038214,2/1/16,19,F,Houston,Tablet,0
4f2abbc6675ae,2/2/16,55,F,Birmingham,Tablet,0
4e9ed9c832778,10/19/15,42,F,Birmingham,Tablet,0
4ec979971dfbe,12/11/15,51,F,Houston,Mobile,0
4e7e9c48812da,9/24/15,28,F,Tampa,Mobile,0
4f0da186858e0,1/11/16,32,F,Birmingham,Tablet,0
4f4bf30aabf70,2/27/16,34,F,Detroit,Mobile,0
4f69f3516aa07,3/21/16,37,M,Birmingham,Mobile,0
4ef9ee0bda9be,12/27/15,36,F,Tampa,Mobile,0
4e9444805db61,10/11/15,44,M,Mobile,Mobile,0
4f177ca76712f,1/18/16,19,M,Detroit,Tablet,0
4f50f8c5141f0,3/2/16,30,F,Houston,Tablet,0
4f0f777b0c2bc,1/12/16,45,F,Birmingham,Mobile,0
4f5acf2b3c3b9,3/9/16,25,M,Detroit,Tablet,0
4f39d0da4369d,2/13/16,49,F,Birmingham,Mobile,0
4ee945ed2d8f6,12/14/15,33,F,Houston,Tablet,0
4f0e7681cc148,1/11/16,57,F,Houston,Tablet,0
4e494f949cd12,8/15/15,21,F,Tampa,Mobile,0
4edec037f361c,12/6/15,20,M,Detroit,Tablet,0
4f49c97a09050,2/25/16,25,M,Houston,Mobile,0
4f0a10695a2bf,1/8/16,54,F,Mobile,Mobile,0
4ef0c8a9f4031,12/20/15,25,M,Mobile,Desktop,0
4f3f10b82d8f6,2/17/16,52,F,Tampa,Mobile,0
4f2dce35afd8c,2/4/16,39,F,Mobile,Desktop,0
4f10cef95a15b,1/13/16,34,F,Birmingham,Mobile,0
4ee7e84fe5e95,12/13/15,37,F,Houston,Mobile,0
4f10cc356b9ab,1/13/16,37,F,Houston,Tablet,0
4f38630a49181,2/12/16,20,F,Houston,Mobile,0
4f1b46fb89964,1/21/16,25,F,Houston,Tablet,0
4edbf7da6883e,12/4/15,29,F,Birmingham,Mobile,0
4f2b7bc7618cf,2/2/16,41,F,Houston,Tablet,0
4e36b9b341a95,8/1/15,18,F,Houston,Mobile,0
4ef2b54158b4d,12/21/15,31,M,Tampa,Mobile,0
4f6a147d93314,3/21/16,42,M,Detroit,Tablet,0
4ef3b2c1a0065,12/22/15,34,M,Houston,Mobile,0
4f2194f5b78f6,1/26/16,20,F,Houston,Mobile,0
4e7015fbb42aa,9/13/15,23,F,Mobile,Mobile,0
4ef03852432c1,12/19/15,48,F,Birmingham,Tablet,0
4f3a8622c348c,2/14/16,31,F,Detroit,Mobile,0
4f2c082ac5e34,2/3/16,55,M,Houston,Tablet,0
4ebc29ffad17d,11/10/15,32,F,Detroit,Mobile,0
4f4530b3e01b8,2/22/16,27,F,Tampa,Mobile,0
4f49f53f7cb46,2/26/16,53,F,Houston,Tablet,0
4e99aa4a197eb,10/15/15,20,F,Houston,Mobile,0
4f395d314dcdb,2/13/16,32,F,Austin,Mobile,0
4f31889734c4d,2/7/16,40,M,Houston,Mobile,0
4ea7846ac8e38,10/25/15,31,F,Birmingham,Tablet,0
4f36f417c9583,2/11/16,19,F,Houston,Mobile,0
4f5c257526e8e,3/10/16,26,F,Houston,Mobile,0
4eecf3d7566c2,12/17/15,26,M,Birmingham,Mobile,0
4f27257a34746,2/1/16,37,M,Houston,Mobile,0
4f3bbbfa36b51,2/15/16,30,F,Houston,Mobile,0
4f64eb7767133,3/17/16,29,F,Mobile,Desktop,0
4f3c2f4860b75,2/15/16,32,F,Birmingham,Mobile,0
4f18da1491e3e,1/19/16,30,F,Houston,Tablet,0
4e63d6ed98c1b,9/4/15,51,F,Detroit,Mobile,0
4e7b53986826e,9/22/15,20,F,Houston,Mobile,0
4ebdbd2583429,11/11/15,38,F,Houston,Mobile,0
4e6f8ae760ab2,9/13/15,41,M,Tampa,Mobile,0
4f5fd4c129ebc,3/13/16,25,F,Houston,Mobile,0
4e778c566942b,9/19/15,48,F,Birmingham,Mobile,0
4ea4d8f82a02c,10/23/15,29,F,Austin,Tablet,0
4f6d07bf6757b,3/23/16,31,F,Mobile,Mobile,0
4e6fd16ee196e,9/13/15,27,F,Tampa,Mobile,0
4f2ecd50867f9,2/5/16,52,F,Birmingham,Tablet,0
4f41a57631204,2/19/16,29,M,Tampa,Mobile,0
4f17859a3343c,1/18/16,57,F,Tampa,Mobile,0
4e4eec9b2f73b,8/19/15,20,F,Austin,Mobile,0
4ec45b4dd8486,11/16/15,18,F,Houston,Mobile,0
4f18dadeda6e3,1/19/16,33,F,Austin,Tablet,0
4f2bf1f5a3512,2/3/16,39,F,Houston,Tablet,0
4f08dfe00b22b,1/7/16,36,F,Birmingham,Mobile,0
4f5d4283cf6d3,3/11/16,46,M,Detroit,Mobile,0
4f20a16adacf8,1/25/16,31,M,Birmingham,Tablet,0
4efb6ffbda909,12/29/15,32,F,Mobile,Desktop,0
4f539ecd53194,3/4/16,39,F,Tampa,Mobile,0
4f1dd79a5ada0,1/23/16,54,F,Tampa,Mobile,0
4e84b2b16ec62,9/29/15,21,F,Birmingham,Tablet,0
4eaedf4a4f3e9,11/1/15,23,F,Houston,Mobile,0
4ee256ff05adf,12/9/15,32,F,Detroit,Tablet,0
4ea5ac3b1a2ed,10/24/15,39,F,Houston,Tablet,0
4eb85312db03e,11/7/15,43,F,Houston,Mobile,0
4ec6ee8a8555d,11/18/15,19,F,Houston,Mobile,0
4f0ef610efa8c,1/12/16,60,F,Houston,Mobile,0
4f047cf1c4771,1/4/16,37,F,Detroit,Tablet,0
4f064708ad604,1/5/16,21,F,Detroit,Tablet,0
4e9e452d36dda,10/18/15,31,F,Houston,Mobile,0
4f3125223bf46,2/7/16,44,F,Houston,Tablet,0
4f46759e9bf3d,2/23/16,43,F,Austin,Tablet,0
4f69d4d126f44,3/21/16,34,F,Tampa,Mobile,0
4e4fc355d8325,8/20/15,32,F,Houston,Mobile,0
4ef1aef3d2b0a,12/21/15,28,F,Houston,Tablet,0
4eaae83f12adc,2/2/16,41,F,Charlotte,Desktop,0
4ef8781dba3c5,12/26/15,56,M,Detroit,Mobile,0
4f24dc1087ee5,1/29/16,18,F,Houston,Mobile,0
4ede2c70d268f,3/27/16,34,M,Tampa,Mobile,0
4f31937ae211e,2/7/16,18,F,Houston,Mobile,0
4ef50487d974c,12/23/15,18,F,Houston,Mobile,0
4f034d3f38d2c,1/3/16,18,F,Houston,Mobile,0
4ee71b326142d,12/13/15,29,F,Detroit,Tablet,0
4e742c439da5c,9/16/15,21,F,Tampa,Mobile,0
4e97326a05a30,10/14/15,31,F,Birmingham,Tablet,0
4ec31b3440e92,11/15/15,25,F,Birmingham,Mobile,0
4f20a199eabda,1/25/16,32,M,Houston,Tablet,0
4e5515585c7c3,8/24/15,42,F,Detroit,Mobile,0
4e7f7d922c230,9/25/15,32,M,Detroit,Mobile,0
4f326f173b0b8,2/8/16,19,F,Austin,Mobile,0
4eca85069068a,11/21/15,44,M,Austin,Tablet,0
4f24d1e74e61d,2/1/16,23,F,Birmingham,Mobile,0
4e63c968a38e9,9/4/15,21,F,Birmingham,Mobile,0
4f723dfe9ab0a,3/27/16,38,F,Detroit,Tablet,0
4f1f344032aad,1/24/16,22,F,Houston,Tablet,0
4f453bb696bde,2/22/16,51,F,Birmingham,Mobile,0
4f04c1dbd1b26,1/4/16,34,F,Houston,Tablet,0
4f46584deadc8,2/23/16,24,F,Mobile,Mobile,0
4e6f4f8a6c7ac,9/13/15,31,F,Houston,Mobile,0
4eb18851e11e8,11/2/15,18,F,Houston,Mobile,0
4f0f319f1f6cb,1/12/16,43,F,Detroit,Mobile,0
4ebc8c64812d1,11/10/15,22,F,Birmingham,Mobile,0
4f6351e4c9688,3/16/16,35,F,Birmingham,Tablet,0
4e9e2af6a640b,10/18/15,33,F,Tampa,Mobile,0
4efa73f05006b,12/27/15,18,F,Houston,Mobile,0
4e80c80d4d3a0,9/26/15,18,F,Birmingham,Mobile,0
4f11f23a0a4c2,1/14/16,19,F,Houston,Mobile,0
4ea41d9031fe8,10/23/15,39,F,Charlotte,Desktop,0
4e99d86c7695a,10/15/15,42,M,Houston,Mobile,0
4f5aad9684e25,3/9/16,37,F,Tampa,Mobile,0
4f33ae75154f8,2/9/16,50,F,Birmingham,Mobile,0
4f2b39485ebde,2/2/16,21,F,Birmingham,Tablet,0
4ec1ce6ece0bf,11/14/15,42,F,Austin,Tablet,0
4e87ca5766600,10/1/15,19,F,Detroit,Tablet,0
4ed5159303fca,11/29/15,25,F,Detroit,Tablet,0
4eac7cc250aea,11/1/15,21,F,Detroit,Tablet,0
4f5ec48caf116,3/12/16,22,F,Austin,Tablet,0
4f1098dbd055e,1/13/16,44,F,Houston,Tablet,0
4ea2de0875fc7,10/22/15,51,F,Mobile,Desktop,0
4e9a1e775f1d0,10/15/15,41,F,Charlotte,Tablet,0
4eef49130e6cc,12/19/15,21,F,Houston,Tablet,0
4f31edc7b0bfa,2/7/16,26,F,Austin,Mobile,0
4e45f5276a18d,8/12/15,18,F,Houston,Mobile,0
4f1c3d4850a48,1/22/16,53,F,Birmingham,Mobile,0
4ee5738174970,12/11/15,52,F,Tampa,Tablet,0
4f51b1f2a3094,3/2/16,48,F,Birmingham,Tablet,0
4f0a42f793693,1/8/16,46,F,Mobile,Desktop,0
4f33064ceb06f,2/8/16,18,F,Houston,Mobile,0
4e78110154c1a,9/19/15,23,F,Houston,Tablet,0
4f41243eab1ee,2/19/16,23,F,Houston,Mobile,0
4ebacf18aee6d,11/9/15,20,F,Birmingham,Mobile,0
4f087f183109a,1/7/16,18,F,Houston,Mobile,0
4f3212c1e4036,2/7/16,28,F,Houston,Mobile,0
4ed4091c5ca58,11/28/15,28,F,Mobile,Mobile,0
4f20301539982,1/25/16,18,F,Houston,Mobile,0
4e7cf861513ed,9/23/15,18,F,Houston,Tablet,0
4f07c10db9fe2,1/6/16,29,F,Detroit,Mobile,0
4ea794cacd756,10/25/15,27,F,Tampa,Mobile,0
4e7a79f471bd8,9/21/15,41,F,Mobile,Desktop,0
4f0dfd188fe6f,1/11/16,40,F,Detroit,Mobile,0
4ecbc050e3541,11/22/15,47,M,Houston,Mobile,0
4f64d7b6da116,3/17/16,27,F,Mobile,Mobile,0
4f14e49f0cda3,1/16/16,20,F,Austin,Mobile,0
4f236cf54981b,1/27/16,19,M,Houston,Mobile,0
4f2ad17c237af,2/2/16,38,F,Houston,Mobile,0
4f2c8f9677561,2/3/16,18,M,Houston,Mobile,0
4f085a0ce5162,1/7/16,33,F,Austin,Mobile,0
4f09a8fa7973f,1/8/16,31,M,Tampa,Mobile,0
4f2069513c279,1/25/16,26,F,Detroit,Mobile,0
4f5117cd6dc3e,3/2/16,55,F,Birmingham,Tablet,0
4ef8e7e0864d0,12/26/15,36,F,Houston,Mobile,0
4f0ca6fe35263,1/10/16,42,F,Houston,Mobile,0
4f4cae69d3d38,2/28/16,21,F,Tampa,Mobile,0
4e705f1f10dfb,9/14/15,21,M,Detroit,Tablet,0
4e46ad8e48f41,8/13/15,18,F,Houston,Mobile,0
4eee2465198df,12/18/15,18,F,Birmingham,Mobile,0
4f20a0d5178ef,1/25/16,18,F,Houston,Mobile,0
4ed56694eb131,11/29/15,25,F,Birmingham,Mobile,0
4e519009e85bf,8/21/15,23,F,Mobile,Desktop,0
4f3d18a2bc184,2/16/16,44,F,Austin,Mobile,0
4e70c0814bf86,9/14/15,23,M,Birmingham,Tablet,0
4eaf71d891cc5,11/1/15,47,F,Detroit,Mobile,0
4f1dc91fee41e,1/23/16,33,F,Tampa,Tablet,0
4f4bede0275bd,2/27/16,22,F,Birmingham,Tablet,0
4f36ad2989719,2/11/16,18,M,Houston,Mobile,0
4f15f4867b273,1/17/16,46,M,Houston,Mobile,0
4ef242c2d5da2,12/21/15,30,F,Houston,Mobile,0
4f305b9327f5d,2/6/16,23,F,Birmingham,Mobile,0
4e70f2153e34c,9/14/15,32,M,Houston,Tablet,0
4ebb606456308,11/9/15,43,F,Birmingham,Tablet,0
4e5b2979dfab8,8/28/15,28,F,Tampa,Mobile,0
4f2b635c73f1c,2/2/16,20,F,Houston,Mobile,0
4f31811a1cc5a,2/7/16,18,F,Houston,Mobile,0
4f2ca8fe2b4e3,2/3/16,43,M,Houston,Mobile,0
4ee97f6170cb6,12/14/15,28,F,Birmingham,Mobile,0
4f48908a23837,2/24/16,33,F,Detroit,Tablet,0
